text,x_distance,y_distance,digit_ratio,special_chars,pattern_score,character_count,horizontal_score,vertical_score,alignment_score,normalized_distance,is_integer,is_valid
239-463-7009,0.46417979523539543,-0.06126004457473755,0.8333333333333334,2,0.30000000000000004,12,0.0,0.0,0,-7.577326718980813,1,0
(513) 484-5784,3.618746995925903e-05,-0.05498397350311279,0.7142857142857143,3,0.8,14,0.9963877927780103,0.0,1,-0.0006581577469106927,1,1
+1-443-470-7200 or 855-291-4527,0.5836910419166088,-0.0446074903011322,0.6774193548387096,6,0.0,31,0.0,0.0,0,-13.08533888176792,1,0
2394637009,0.4684127978980541,-0.006451666355133057,1.0,0,0.30000000000000004,10,0.0,0.0,0,-72.61463732740093,1,0
+1-443-470-7200 or 855-291-4527,0.5826762728393078,0.010364651679992676,0.6774193548387096,6,0.2,31,0.0,1.0,0,56.21221808600456,1,0
1-910-269-8559,0.4593052677810192,0.04822814464569092,0.7857142857142857,3,0.2,14,0.0,1.0,0,9.523396509625975,1,0
(757) 705-2672,0.00010003522038459778,0.05483180284500122,0.7142857142857143,3,1.0,14,0.9900463467617171,1.0,1,0.0018243681736892533,1,1
+1-443-470-7200 or 855-291-4527,0.5834767036139965,0.06528836488723755,0.6774193548387096,6,0.2,31,0.0,1.0,0,8.9367802033567,1,0
9102698559,0.4686071090400219,0.1030280590057373,1.0,0,0.5,10,0.0,1.0,0,4.548300387892768,1,0
(757) 705-1505,7.529556751251221e-05,0.10969221591949463,0.7142857142857143,3,1.0,14,0.9924987193478451,1.0,1,0.0006864195463808141,1,1
+1-443-470-7200 or 855-291-4527,0.5831578783690929,0.12026745080947876,0.6774193548387096,6,0.2,31,0.0,1.0,0,4.848801780051966,1,0
818-996-5188,0.4641924314200878,0.15248000621795654,0.8333333333333334,2,0.5,12,0.0,1.0,0,3.044263957417559,1,0
(818) 262-1318,4.9345195293426514e-05,0.16455858945846558,0.7142857142857143,3,1.0,14,0.9950776352113299,1.0,1,0.0002998621682018787,1,1
818-917-1091,0.46469197794795036,0.1637853980064392,0.8333333333333334,2,0.5,12,0.0,1.0,0,2.8371829627126983,1,0
+1-443-470-7200 or 855-291-4527,0.5832955054938793,0.1749194860458374,0.6774193548387096,6,0.2,31,0.0,1.0,0,3.3346323159714317,1,0
(818) 943-2713,2.8681010007858276e-05,0.21352744102478027,0.7142857142857143,3,1.0,14,0.9971360080715393,1.0,1,0.00013431939028922993,1,1
(818)943-2712,0.46269605681300163,0.20736277103424072,0.7692307692307693,3,0.5,13,0.0,1.0,0,2.231325435997204,1,0
+1-443-470-7200 or 855-291-4527,0.5826846174895763,0.2184659242630005,0.6774193548387096,6,0.2,31,0.0,1.0,0,2.6671525653380552,1,0
818-681-8151,0.46443889662623405,0.262164831161499,0.8333333333333334,2,0.5,12,0.0,1.0,0,1.7715462559273452,1,0
(818) 633-4000,0.00011999160051345825,0.26824671030044556,0.7142857142857143,3,1.0,14,0.9880725427917846,1.0,1,0.0004473164016164911,1,1
+1-443-470-7200 or 855-291-4527,0.5836043171584606,0.2846025824546814,0.6774193548387096,6,0.2,31,0.0,1.0,0,2.0505866866640385,1,0
800-543-8917 303-449-3711,0.36313463374972343,0.46986544132232666,0.8,4,0.2,25,0.0,1.0,0,0.772846498097987,1,0
703470-7547,0.1365128755569458,-0.6484463512897491,0.9090909090909091,1,0.4,11,0.0,0.0,0,-0.21052333135772122,1,0
(703) 220-7430,0.3298880122601986,-0.6366874128580093,0.7142857142857143,3,0.6,14,0.0,0.0,0,-0.5181326404930972,1,0
703-470-7547,0.1346701979637146,-0.6372607052326202,0.8333333333333334,2,0.4,12,0.0,0.0,0,-0.21132702547787116,1,0
+1-443-470-7200 or 855-291-4527,0.2534244656562805,-0.6261802613735199,0.6774193548387096,6,0.0,31,0.0,0.0,0,-0.40471552044121634,1,0
703-470-7547,0.1344357132911682,-0.5881760716438293,0.8333333333333334,2,0.4,12,0.0,0.0,0,-0.2285641125786712,1,0
(703) 501-3961,0.3298324644565582,-0.5818648934364319,0.7142857142857143,3,0.6,14,0.0,0.0,0,-0.5668550122754646,1,0
+1-443-470-7200 or 855-291-4527,0.25306087732315063,-0.5712427794933319,0.6774193548387096,6,0.0,31,0.0,0.0,0,-0.44300134620336296,1,0
3013250480,0.13869726657867432,-0.5332688689231873,1.0,0,0.4,10,0.0,0.0,0,-0.26008929969612044,1,0
(301) 520-5930,0.32984568551182747,-0.5269646048545837,0.7142857142857143,3,0.6,14,0.0,0.0,0,-0.6259363691783777,1,0
+1-443-470-7200 or 855-291-4527,0.25383907556533813,-0.5164852142333984,0.6774193548387096,6,0.0,31,0.0,0.0,0,-0.4914749929813511,1,0
3013250480,0.1386905312538147,-0.4783870577812195,1.0,0,0.4,10,0.0,0.0,0,-0.2899134057064056,1,0
(703) 342-7977,0.32988613098859787,-0.4721067547798157,0.7142857142857143,3,0.6,14,0.0,0.0,0,-0.6987547337618298,1,0
+1-443-470-7200 or 855-291-4527,0.25343209505081177,-0.46165916323661804,0.6774193548387096,6,0.0,31,0.0,0.0,0,-0.5489604976852056,1,0
239-463-7009,0.13435012102127075,-0.42355358600616455,0.8333333333333334,2,0.4,12,0.0,0.0,0,-0.3171982074011357,1,0
(513) 484-5784,0.32986586168408394,-0.4172775149345398,0.7142857142857143,3,0.6,14,0.0,0.0,0,-0.7905210331231596,1,0
+1-443-470-7200 or 855-291-4527,0.25386136770248413,-0.4069010317325592,0.6774193548387096,6,0.0,31,0.0,0.0,0,-0.6238912457724705,1,0
2394637009,0.13858312368392944,-0.36874520778656006,1.0,0,0.4,10,0.0,0.0,0,-0.3758245438370259,1,0
+1-443-470-7200 or 855-291-4527,0.2528465986251831,-0.3519288897514343,0.6774193548387096,6,0.0,31,0.0,0.0,0,-0.7184613836765479,1,0
1-910-269-8559,0.12947559356689453,-0.3140653967857361,0.7857142857142857,3,0.1,14,0.0,0.0,0,-0.41225810659215395,1,0
(757) 705-2672,0.3299297094345093,-0.3074617385864258,0.7142857142857143,3,0.6,14,0.0,0.0,0,-1.0730791545983605,1,0
+1-443-470-7200 or 855-291-4527,0.2536470293998718,-0.29700517654418945,0.6774193548387096,6,0.0,31,0.0,0.0,0,-0.8540183924387784,1,0
9102698559,0.13877743482589722,-0.2592654824256897,1.0,0,0.4,10,0.0,0.0,0,-0.5352736075820703,1,0
(757) 705-1505,0.3299049697816372,-0.2526013255119324,0.7142857142857143,3,0.6,14,0.0,0.0,0,-1.3060354103385867,1,0
+1-443-470-7200 or 855-291-4527,0.25332820415496826,-0.24202609062194824,0.6774193548387096,6,0.0,31,0.0,0.0,0,-1.046702238614904,1,0
818-996-5188,0.13436275720596313,-0.20981353521347046,0.8333333333333334,2,0.4,12,0.0,0.0,0,-0.6403943266271382,1,0
(818) 262-1318,0.3298790194094181,-0.19773495197296143,0.7142857142857143,3,0.6,14,0.0,0.0,0,-1.6682973061425814,1,0
818-917-1091,0.13486230373382568,-0.1985081434249878,0.8333333333333334,2,0.4,12,0.0,0.0,0,-0.6793826227457033,1,0
+1-443-470-7200 or 855-291-4527,0.25346583127975464,-0.1873740553855896,0.6774193548387096,6,0.0,31,0.0,0.0,0,-1.3527336188127723,1,0
(818) 943-2713,0.3298009932041168,-0.14876610040664673,0.7142857142857143,3,0.6,14,0.0,0.0,0,-2.2169244823054046,1,0
(818)943-2712,0.13286638259887695,-0.15493077039718628,0.7692307692307693,3,0.4,13,0.0,0.0,0,-0.8575910379151377,1,0
+1-443-470-7200 or 855-291-4527,0.25285494327545166,-0.1438276171684265,0.6774193548387096,6,0.0,31,0.0,0.0,0,-1.7580538863633897,1,0
818-681-8151,0.13460922241210938,-0.10012871026992798,0.8333333333333334,2,0.4,12,0.0,0.0,0,-1.3443753187726442,1,0
(818) 633-4000,0.32994966581463814,-0.09404683113098145,0.7142857142857143,3,0.6,14,0.0,0.0,0,-3.508392257761047,1,0
+1-443-470-7200 or 855-291-4527,0.25377464294433594,-0.0776909589767456,0.6774193548387096,6,0.0,31,0.0,0.0,0,-3.2665050450122717,1,0
800-543-8917 303-449-3711,0.033304959535598755,0.10757189989089966,0.8,4,0.5,25,0.0357753577510642,1.0,0,0.309603622932696,1,0
703470-7547,0.044871985912323,-0.6427659094333649,0.9090909090909091,1,0.5,11,0.011252121489875165,0.0,0,-0.06981088303635041,1,0
(703) 220-7430,0.5112728737294674,-0.6310069710016251,0.7142857142857143,3,0.6,14,0.0,0.0,0,-0.8102504528093455,1,0
703-470-7547,0.0467146635055542,-0.631580263376236,0.8333333333333334,2,0.5,12,0.009358536565508146,0.0,0,-0.07396484687580056,1,0
+1-443-470-7200 or 855-291-4527,0.07203960418701172,-0.6204998195171356,0.6774193548387096,6,0.2,31,0.0,0.0,0,-0.1160995024020707,1,0
703-470-7547,0.046949148178100586,-0.5824956297874451,0.8333333333333334,2,0.5,12,0.009141646040154494,0.0,0,-0.08060013908665999,1,0
(703) 501-3961,0.511217325925827,-0.5761844515800476,0.7142857142857143,3,0.6,14,0.0,0.0,0,-0.8872474982124768,1,0
+1-443-470-7200 or 855-291-4527,0.07167601585388184,-0.5655623376369476,0.6774193548387096,6,0.2,31,0.0,0.0,0,-0.12673429225795668,1,0
3013250480,0.04268759489059448,-0.527588427066803,1.0,0,0.5,10,0.013999138470813416,0.0,0,-0.0809109404443586,1,0
(301) 520-5930,0.5112305469810963,-0.5212841629981995,0.7142857142857143,3,0.6,14,0.0,0.0,0,-0.9807156326337402,1,0
+1-443-470-7200 or 855-291-4527,0.07245421409606934,-0.5108047723770142,0.6774193548387096,6,0.2,31,0.0,0.0,0,-0.14184353760526325,1,0
3013250480,0.0426943302154541,-0.4727066159248352,1.0,0,0.5,10,0.013989712770891722,0.0,0,-0.09031906704117286,1,0
(703) 342-7977,0.5112709924578667,-0.4664263129234314,0.7142857142857143,3,0.6,14,0.0,0.0,0,-1.0961476109719568,1,0
+1-443-470-7200 or 855-291-4527,0.07204723358154297,-0.45597872138023376,0.6774193548387096,6,0.2,31,0.0,0.0,0,-0.1580060388991324,1,0
239-463-7009,0.04703474044799805,-0.4178731441497803,0.8333333333333334,2,0.5,12,0.00906373452346673,0.0,0,-0.11255773113016865,1,0
(513) 484-5784,0.5112507231533527,-0.4115970730781555,0.7142857142857143,3,0.6,14,0.0,0.0,0,-1.242117591963212,1,0
+1-443-470-7200 or 855-291-4527,0.07247650623321533,-0.4012205898761749,0.6774193548387096,6,0.2,31,0.0,0.0,0,-0.18064049727876735,1,0
2394637009,0.042801737785339355,-0.3630647659301758,1.0,0,0.5,10,0.013840256737961375,0.0,0,-0.11789041430692083,1,0
+1-443-470-7200 or 855-291-4527,0.0714617371559143,-0.34624844789505005,0.6774193548387096,6,0.2,31,0.0,0.0,0,-0.20638920976992975,1,0
1-910-269-8559,0.05190926790237427,-0.3083849549293518,0.7857142857142857,3,0.2,14,0.0,0.0,0,-0.16832674681231793,1,0
(757) 705-2672,0.5113145709037781,-0.3017812967300415,0.7142857142857143,3,0.6,14,0.0,0.0,0,-1.6943272189873153,1,0
+1-443-470-7200 or 855-291-4527,0.07226216793060303,-0.2913247346878052,0.6774193548387096,6,0.2,31,0.0,0.0,0,-0.24804765052199476,1,0
9102698559,0.04260742664337158,-0.2535850405693054,1.0,0,0.5,10,0.014111818173421614,0.0,0,-0.1680209312372985,1,0
(757) 705-1505,0.511289831250906,-0.2469208836555481,0.7142857142857143,3,0.6,14,0.0,0.0,0,-2.070670954811207,1,0
+1-443-470-7200 or 855-291-4527,0.07194334268569946,-0.23634564876556396,0.6774193548387096,6,0.2,31,0.0,0.0,0,-0.30440013370923336,1,0
818-996-5188,0.047022104263305664,-0.20413309335708618,0.8333333333333334,2,0.5,12,0.009075194865035567,0.0,0,-0.23035135480166943,1,0
(818) 262-1318,0.5112638808786869,-0.19205451011657715,0.7142857142857143,3,0.6,14,0.0,0.0,0,-2.662090792135733,1,0
818-917-1091,0.046522557735443115,-0.19282770156860352,0.8333333333333334,2,0.5,12,0.009540057430759459,0.0,0,-0.24126615949446922,1,0
+1-443-470-7200 or 855-291-4527,0.07208096981048584,-0.18169361352920532,0.6774193548387096,6,0.2,31,0.0,0.0,0,-0.39671931847080577,1,0
(818) 943-2713,0.5111858546733856,-0.14308565855026245,0.7142857142857143,3,0.6,14,0.0,0.0,0,-3.5726112069087925,1,0
(818)943-2712,0.048518478870391846,-0.149250328540802,0.7692307692307693,3,0.5,13,0.007813924949313336,0.0,0,-0.3250833979941678,1,0
+1-443-470-7200 or 855-291-4527,0.07147008180618286,-0.13814717531204224,0.6774193548387096,6,0.2,31,0.0,0.0,0,-0.5173511437775781,1,0
818-681-8151,0.046775639057159424,-0.0944482684135437,0.8333333333333334,2,0.5,12,0.009301645995539131,0.0,0,-0.4952566637750618,1,0
(818) 633-4000,0.5113345272839069,-0.08836638927459717,0.7142857142857143,3,0.6,14,0.0,0.0,0,-5.78659282193535,1,0
+1-443-470-7200 or 855-291-4527,0.07238978147506714,-0.07201051712036133,0.6774193548387096,6,0.2,31,0.0,0.0,0,-1.0052807513494393,1,0
800-543-8917 303-449-3711,0.14807990193367004,0.11325234174728394,0.8,4,0.4,25,0.0,1.0,0,1.3075102213239667,1,0
703470-7547,0.0793982744216919,-0.6542010009288788,0.9090909090909091,1,0.5,11,0.0,0.0,0,-0.12136697387489559,1,0
(703) 220-7430,0.5457991622388363,-0.642442062497139,0.7142857142857143,3,0.6,14,0.0,0.0,0,-0.849570791937458,1,0
703-470-7547,0.0812409520149231,-0.6430153548717499,0.8333333333333334,2,0.5,12,0.0,0.0,0,-0.12634391658507643,1,0
+1-443-470-7200 or 855-291-4527,0.03751331567764282,-0.6319349110126495,0.6774193548387096,6,0.2,31,0.023486451223824343,0.0,0,-0.059362719777973603,1,0
703-470-7547,0.08147543668746948,-0.593930721282959,0.8333333333333334,2,0.5,12,0.0,0.0,0,-0.13718026521971796,1,0
(703) 501-3961,0.5457436144351959,-0.5876195430755615,0.7142857142857143,3,0.6,14,0.0,0.0,0,-0.9287379046597226,1,0
+1-443-470-7200 or 855-291-4527,0.03714972734451294,-0.5769974291324615,0.6774193548387096,6,0.2,31,0.024356105188542802,0.0,0,-0.06438467461639082,1,0
3013250480,0.07721388339996338,-0.5390235185623169,1.0,0,0.5,10,0.0,0.0,0,-0.1432479733980476,1,0
(301) 520-5930,0.5457568354904652,-0.5327192544937134,0.7142857142857143,3,0.6,14,0.0,0.0,0,-1.0244755663744685,1,0
+1-443-470-7200 or 855-291-4527,0.03792792558670044,-0.5222398638725281,0.6774193548387096,6,0.2,31,0.022532590329901597,0.0,0,-0.07262562825266518,1,0
3013250480,0.077220618724823,-0.4841417074203491,1.0,0,0.5,10,0.0,0.0,0,-0.15950036330611042,1,0
(703) 342-7977,0.5457972809672356,-0.4778614044189453,0.7142857142857143,3,0.6,14,0.0,0.0,0,-1.142168875931242,1,0
+1-443-470-7200 or 855-291-4527,0.03752094507217407,-0.4674138128757477,0.6774193548387096,6,0.2,31,0.02346853931729072,0.0,0,-0.08027367679830433,1,0
239-463-7009,0.08156102895736694,-0.4293082356452942,0.8333333333333334,2,0.5,12,0.0,0.0,0,-0.18998288914178696,1,0
(513) 484-5784,0.5457770116627216,-0.42303216457366943,0.7142857142857143,3,0.6,14,0.0,0.0,0,-1.290157930120244,1,0
+1-443-470-7200 or 855-291-4527,0.037950217723846436,-0.41265568137168884,0.6774193548387096,6,0.2,31,0.022482416315591003,0.0,0,-0.0919660419159614,1,0
2394637009,0.07732802629470825,-0.3744998574256897,1.0,0,0.5,10,0.0,0.0,0,-0.20648401126311083,1,0
+1-443-470-7200 or 855-291-4527,0.03693544864654541,-0.35768353939056396,0.6774193548387096,6,0.2,31,0.02488363638955689,0.0,0,-0.1032632141045457,1,0
1-910-269-8559,0.08643555641174316,-0.3198200464248657,0.7857142857142857,3,0.2,14,0.0,0.0,0,-0.27026394261996917,1,0
(757) 705-2672,0.545840859413147,-0.3132163882255554,0.7142857142857143,3,0.6,14,0.0,0.0,0,-1.7427012845871774,1,0
+1-443-470-7200 or 855-291-4527,0.03773587942123413,-0.3027598261833191,0.6774193548387096,6,0.2,31,0.02296950201942085,0.0,0,-0.1246400638321448,1,0
9102698559,0.07713371515274048,-0.26502013206481934,1.0,0,0.5,10,0.0,0.0,0,-0.29104961046312244,1,0
(757) 705-1505,0.5458161197602749,-0.258355975151062,0.7142857142857143,3,0.6,14,0.0,0.0,0,-2.112659605030374,1,0
+1-443-470-7200 or 855-291-4527,0.037417054176330566,-0.24778074026107788,0.6774193548387096,6,0.2,31,0.023713626989140944,0.0,0,-0.15100933650550027,1,0
818-996-5188,0.08154839277267456,-0.2155681848526001,0.8333333333333334,2,0.5,12,0.0,0.0,0,-0.37829687681098345,1,0
(818) 262-1318,0.5457901693880558,-0.20348960161209106,0.7142857142857143,3,0.6,14,0.0,0.0,0,-2.682165807146741,1,0
818-917-1091,0.08104884624481201,-0.20426279306411743,0.8333333333333334,2,0.5,12,0.0,0.0,0,-0.3967890667608647,1,0
+1-443-470-7200 or 855-291-4527,0.03755468130111694,-0.19312870502471924,0.6774193548387096,6,0.2,31,0.02338949871730886,0.0,0,-0.19445517304889093,1,0
(818) 943-2713,0.5457121431827545,-0.15452075004577637,0.7142857142857143,3,0.6,14,0.0,0.0,0,-3.531665971638497,1,0
(818)943-2712,0.08304476737976074,-0.16068542003631592,0.7692307692307693,3,0.5,13,0.0,0.0,0,-0.5168190379689082,1,0
+1-443-470-7200 or 855-291-4527,0.036943793296813965,-0.14958226680755615,0.6774193548387096,6,0.2,31,0.024862880526474153,0.0,0,-0.2469814174280528,1,0
818-681-8151,0.08130192756652832,-0.10588335990905762,0.8333333333333334,2,0.5,12,0.0,0.0,0,-0.7678514875977317,1,0
(818) 633-4000,0.5458608157932758,-0.09980148077011108,0.7142857142857143,3,0.6,14,0.0,0.0,0,-5.469520903918871,1,0
+1-443-470-7200 or 855-291-4527,0.03786349296569824,-0.08344560861587524,0.6774193548387096,6,0.2,31,0.0226782424486795,0.0,0,-0.45375601364489776,1,0
800-543-8917 303-449-3711,0.18260619044303894,0.10181725025177002,0.8,4,0.4,25,0.0,1.0,0,1.7934524507296223,1,0
703470-7547,0.23397862911224365,-0.6483847796916962,0.9090909090909091,1,0.30000000000000004,11,0.0,0.0,0,-0.3608644084580579,1,0
(703) 220-7430,0.700379516929388,-0.6366258412599564,0.7142857142857143,3,0.6,14,0.0,0.0,0,-1.1001448129847613,1,0
703-470-7547,0.23582130670547485,-0.6371991336345673,0.8333333333333334,2,0.30000000000000004,12,0.0,0.0,0,-0.3700910191942248,1,0
+1-443-470-7200 or 855-291-4527,0.11706703901290894,-0.6261186897754669,0.6774193548387096,6,0.1,31,0.0,0.0,0,-0.18697289810624987,1,0
703-470-7547,0.23605579137802124,-0.5881145000457764,0.8333333333333334,2,0.30000000000000004,12,0.0,0.0,0,-0.401377950616076,1,0
(703) 501-3961,0.7003239691257477,-0.5818033218383789,0.7142857142857143,3,0.6,14,0.0,0.0,0,-1.2037146344017056,1,0
+1-443-470-7200 or 855-291-4527,0.11743062734603882,-0.5711812078952789,0.6774193548387096,6,0.1,31,0.0,0.0,0,-0.20559295599326638,1,0
3013250480,0.23179423809051514,-0.5332072973251343,1.0,0,0.30000000000000004,10,0.0,0.0,0,-0.43471774293238236,1,0
(301) 520-5930,0.7003371901810169,-0.5269030332565308,0.7142857142857143,3,0.6,14,0.0,0.0,0,-1.3291601587729052,1,0
+1-443-470-7200 or 855-291-4527,0.11665242910385132,-0.5164236426353455,0.6774193548387096,6,0.1,31,0.0,0.0,0,-0.22588558183383436,1,0
3013250480,0.23180097341537476,-0.4783254861831665,1.0,0,0.30000000000000004,10,0.0,0.0,0,-0.4846103013982236,1,0
(703) 342-7977,0.7003776356577873,-0.4720451831817627,0.7142857142857143,3,0.6,14,0.0,0.0,0,-1.4837120350408042,1,0
+1-443-470-7200 or 855-291-4527,0.11705940961837769,-0.46159759163856506,0.6774193548387096,6,0.1,31,0.0,0.0,0,-0.2535967806929485,1,0
239-463-7009,0.2361413836479187,-0.4234920144081116,0.8333333333333334,2,0.30000000000000004,12,0.0,0.0,0,-0.5576065975755343,1,0
(513) 484-5784,0.7003573663532734,-0.4172159433364868,0.7142857142857143,3,0.6,14,0.0,0.0,0,-1.6786488057030837,1,0
+1-443-470-7200 or 855-291-4527,0.11663013696670532,-0.4068394601345062,0.6774193548387096,6,0.1,31,0.0,0.0,0,-0.2866743152261117,1,0
2394637009,0.23190838098526,-0.3686836361885071,1.0,0,0.30000000000000004,10,0.0,0.0,0,-0.6290189941754823,1,0
+1-443-470-7200 or 855-291-4527,0.11764490604400635,-0.35186731815338135,0.6774193548387096,6,0.1,31,0.0,0.0,0,-0.3343454601208064,1,0
1-910-269-8559,0.24101591110229492,-0.3140038251876831,0.7857142857142857,3,0.0,14,0.0,0.0,0,-0.767559689815647,1,0
(757) 705-2672,0.7004212141036987,-0.3074001669883728,0.7142857142857143,3,0.6,14,0.0,0.0,0,-2.278539727240678,1,0
+1-443-470-7200 or 855-291-4527,0.11684447526931763,-0.2969436049461365,0.6774193548387096,6,0.1,31,0.0,0.0,0,-0.3934917836748703,1,0
9102698559,0.23171406984329224,-0.2592039108276367,1.0,0,0.30000000000000004,10,0.0,0.0,0,-0.8939485637079752,1,0
(757) 705-1505,0.7003964744508266,-0.2525397539138794,0.7142857142857143,3,0.6,14,0.0,0.0,0,-2.7734217564472314,1,0
+1-443-470-7200 or 855-291-4527,0.11716330051422119,-0.24196451902389526,0.6774193548387096,6,0.1,31,0.0,0.0,0,-0.48421886483908616,1,0
818-996-5188,0.23612874746322632,-0.20975196361541748,0.8333333333333334,2,0.30000000000000004,12,0.0,0.0,0,-1.125757628919279,1,0
(818) 262-1318,0.7003705240786076,-0.19767338037490845,0.7142857142857143,3,0.6,14,0.0,0.0,0,-3.5430874194476445,1,0
818-917-1091,0.23562920093536377,-0.19844657182693481,0.8333333333333334,2,0.30000000000000004,12,0.0,0.0,0,-1.1873744461320455,1,0
+1-443-470-7200 or 855-291-4527,0.11702567338943481,-0.18731248378753662,0.6774193548387096,6,0.1,31,0.0,0.0,0,-0.62476507592121,1,0
(818) 943-2713,0.7002924978733063,-0.14870452880859375,0.7142857142857143,3,0.6,14,0.0,0.0,0,-4.709319970306149,1,0
(818)943-2712,0.2376251220703125,-0.1548691987991333,0.7692307692307693,3,0.30000000000000004,13,0.0,0.0,0,-1.5343700250463708,1,0
+1-443-470-7200 or 855-291-4527,0.11763656139373779,-0.14376604557037354,0.6774193548387096,6,0.1,31,0.0,0.0,0,-0.818255654057121,1,0
818-681-8151,0.23588228225708008,-0.100067138671875,0.8333333333333334,2,0.30000000000000004,12,0.0,0.0,0,-2.3572637596275925,1,0
(818) 633-4000,0.7004411704838276,-0.09398525953292847,0.7142857142857143,3,0.6,14,0.0,0.0,0,-7.452749789856247,1,0
+1-443-470-7200 or 855-291-4527,0.11671686172485352,-0.07762938737869263,0.6774193548387096,6,0.1,31,0.0,0.0,0,-1.5035332520238578,1,0
800-543-8917 303-449-3711,0.3371865451335907,0.10763347148895264,0.8,4,0.30000000000000004,25,0.0,1.0,0,3.1327003372539326,1,0
800-543-8917 I 303-449-3711,0.3729814626276493,0.7368041425943375,0.7407407407407407,4,0.2,27,0.0,0.0,0,0.5062145214056976,1,0
800-543-8917 I 303-449-3711,0.37293025851249695,0.4349033236503601,0.7407407407407407,4,0.2,27,0.0,1.0,0,0.8574995423874264,1,0
800-543-8917 I 303-449-3711,0.37317413836717606,0.7556974440813065,0.7407407407407407,4,0.2,27,0.0,0.0,0,0.493813559217843,1,0
